,seq,time
151,ny,248582100
152, ,0
153,ea,250276400
154,as,125653900
155,se,125204800
156, ,0
157,wi,63064000
158,in,124662700
159, ,0
160,de,248041700
161,ec,187307100
162,ci,124614000
163,id,123971200
164,de,250146000
165, ,0
166,mo,185858100
167,ou,63233100
168,ut,185511200
169,th,125941400
170, ,0
171,bo,124339700
172,ot,125279100
173,tt,185595100
174,to,63291600
175,om,624765800
176, ,0
177,fi,125242300
178,is,564132700
179,sh,125947600
180, ,0
181,bo,124878700
182,ox,186431500
183, ,0
184,na,62550800
185,at,122363700
186,tu,185618900
187,ur,123388000
188,ra,63681000
189,al,125504000
190, ,0
191,de,248088700
192,ee,248865100
193,ep,188240100
194, ,0
195,fi,124599400
196,in,124983900
197,nd,62474900
198, ,0
199,wa,747949500
200,at,125331400
201,te,126307500
202,er,124744200
203, ,0
204,ki,125150400
205,in,124921600
206,ng,63084700
207, ,0
208,sn,62980400
209,no,63071500
210,ow,125092300
211, ,0
212,he,61591800
213,ea,61969900
214,ar,124409900
215, ,0
216,eq,124477300
217,qu,125331200
218,ua,186017900
219,al,124309900
220, ,0
221,be,125447400
222,ea,125473600
223,au,562679700
224,ut,935253900
225,ty,122667800
226, ,0
227,ed,185044300
228,dg,248453600
229,ge,124299100
230, ,0
231,pa,62898200
232,ar,60991700
233,rt,249328000
234, ,0
235,sp,123877400
236,po,62892900
237,ok,311851500
238,ke,61668500
239, ,0
240,fe,62076200
241,ea,63076000
242,ar,187020400
243, ,0
244,on,187731500
245,ne,320700
246, ,0
247,in,124010300
248,nc,123361000
249,cl,124645400
250,lu,63388200
251,ud,748394200
252,de,248055400
253, ,0
254,fr,189780500
255,ri,124136200
256,ie,124427300
257,en,557591600
258,nd,435256200
259, ,0
260,wh,62218900
261,he,188159300
262,er,125210700
263,re,125989900
264, ,0
265,be,186150900
266,eg,185530200
267,gi,62081000
268,in,62744600
269, ,0
270,ca,312887500
271,ar,622874000
272,rd,618635500
273, ,0
274,st,123391000
275,tr,125495400
276,ro,123284200
277,on,124313600
278,ng,125777200
279, ,0
280,ea,126351900
281,as,310922900
282,st,185728800
283, ,0
284,th,125227500
285,ha,62610400
286,an,249976400
287, ,0
288,li,61954400
289,ig,127115000
290,gh,124052900
291,ht,123620200
292, ,0
293,sh,124637900
294,ho,62456700
295,ou,123420200
296,ul,189053400
297,ld,126789600
298, ,0
299,ba,62476200
300,an,188475300
301,nd,621658100
302, ,0
303,li,124276500
304,it,185470300
305,tt,186202400
306,tl,124342600
307,le,248632800
308, ,0
309,el,122924600
310,ls,123116200
311,se,124423000
312, ,0
313,ma,62641000
314,as,62463400
315,ss,188355300
316, ,0
317,en,124155300
318,ng,186907600
319,gi,63860100
320,in,125969400
321,ne,124469900
322, ,0
323,wi,62351700
324,in,123398100
325,ng,122947500
326, ,0
327,ju,185702900
328,us,61849700
329,st,125444500
330, ,0
331,ag,126187400
332,ga,185487500
333,ai,123110300
334,in,126795600
335, ,0
336,cl,126029100
337,le,124673600
338,ea,123872400
339,ar,61036800
340, ,0
341,mi,187091900
342,il,121876200
343,lk,1056677000
344, ,0
345,ni,124468600
346,ig,123934500
347,gh,745501200
348,ht,187170300
349, ,0
350,we,185261600
351,ee,185994200
352,ek,63994200
353, ,0
354,su,62189700
355,up,183349400
356,pp,247443700
357,pl,187166100
358,ly,248619900
359, ,0
360,cl,64002000
361,lo,187454400
362,os,431623900
363,se,62940800
364, ,0
365,ov,372473100
366,ve,61234500
367,er,123300200
368, ,0
369,mo,63135000
370,ot,187656100
371,ti,123184700
372,io,62141600
373,on,61607400
374, ,0
375,ca,62217900
376,am,250589200
377,me,123213300
378, ,0
379,wr,124682900
380,ro,123851800
381,ot,189171800
382,te,63139700
383, ,0
384,co,123552500
385,ou,61953000
386,un,185454600
387,nt,124497700
388,tr,125451500
389,ry,436962000
390, ,0
391,fi,61769900
392,ie,187338100
393,el,63233100
394,ld,125859100
395, ,0
396,pr,62466800
397,ro,124025400
398,od,124145300
399,du,186548700
400,uc,125470200
401,ce,185898600
402, ,0
403,le,123931400
404,et,124830100
405,tt,186692700
406,te,123617000
407,er,126256800
408, ,0
409,pa,125520800
410,at,185862900
411,tt,123214100
412,te,124062500
413,er,127208600
414,rn,436580200
415, ,0
416,gr,185338400
417,ro,126630800
418,ow,61906800
419, ,0
420,se,123444800
421,ev,436689500
422,ve,62603300
423,en,188004600
424, ,0
425,gr,186905100
426,re,125980800
427,ew,248007600
428, ,0
429,wh,247026400
430,hy,249544200
431, ,0
432,id,124248800
433,de,191084800
434,ea,124096000
435, ,0
436,te,63190700
437,ea,62310400
438,am,125529600
439, ,0
440,cl,126161300
441,le,124697600
442,ea,62601300
443,an,186143000
444, ,0
445,la,123239800
446,ad,125981200
447,dy,123519500
448, ,0
449,wa,62987300
450,ay,247595600
451, ,0
452,ke,124824100
453,ep,124172200
454,pt,187042500
455, ,0
456,de,185670700
457,ea,123433200
458,al,62177700
459, ,0
460,tr,124633300
461,ra,559427300
462,ac,252594500
463,ck,125060300
464, ,0
465,mo,63010500
466,ot,125516600
467,th,124042300
468,he,125719800
469,er,63685500
470, ,0
471,se,187747600
472,ea,560482900
473,as,311707500
474,so,62309800
475,on,123043700
476, ,0
477,sa,124314400
478,ai,186116300
479,il,561293600
480, ,0
481,sh,61605800
482,ho,123175900
483,ow,126067900
484, ,0
